"Candidate_ID";"Job_ID";"Recruitment_Source";"Department";"Job_Role";"Location";"Education_Level";"Experience_Level";"Recruiter";"Application_Date";"Screening_Date";"Interview_Date";"Offer_Date";"Hire_Date";"Candidate_Status";"Rejection_Reason";"Offered_Salary_EUR";"Hiring_Cost_EUR";"Time_to_Screen_Days";"Time_to_Interview_Days";"Time_to_Offer_Days";"Time_to_Hire_Days";"Application_to_Screen_Days";"Screen_to_Interview_Days";"Interview_to_Offer_Days";"Offer_to_Hire_Days";"Calculated_Time_to_Hire_Days";"Reached_Screening";"Reached_Interview";"Received_Offer";"Hired_Flag"
"C02065";"J018";"Recruitment Agency";"Human Resources";"HR Coordinator";"Munich";"Bachelor";"10+ years";"Michael Wagner";"2024-09-18";"";"";"";"";"Rejected at Application";"Insufficient Experience";53500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02066";"J016";"Company Website";"Marketing";"Marketing Analyst";"Stuttgart";"Master";"2-4 years";"Maria Keller";"2025-05-26";"";"";"";"";"Rejected at Application";"Not Eligible";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02067";"J022";"Job Board";"Sales";"Business Development Representative";"Hamburg";"Master";"2-4 years";"Sophie Hoffmann";"2024-08-15";"";"";"";"";"Rejected at Application";"Position Filled";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02068";"J028";"Job Board";"Customer Support";"Customer Support Specialist";"Frankfurt";"Bachelor";"2-4 years";"Anna Schmidt";"2026-02-21";"";"";"";"";"Rejected at Application";"Position Filled";43000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02069";"J010";"LinkedIn";"Operations";"Operations Analyst";"Karlsruhe";"Bachelor";"10+ years";"David Müller";"2024-10-24";"2024-11-02";"2024-11-08";"";"";"Rejected After Interview";"Salary Expectations";66500.0;0.0;"9";"15";"";"";9;6;0;0;0;1;1;0;0
"C02070";"J013";"LinkedIn";"Sales";"Sales Executive";"Frankfurt";"Master";"2-4 years";"Michael Wagner";"2025-05-17";"";"";"";"";"Rejected at Application";"Position Filled";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02071";"J006";"Indeed";"Sales";"Account Executive";"Munich";"Bachelor";"10+ years";"Daniel Weber";"2024-05-21";"";"";"";"";"Rejected at Application";"No Response";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02072";"J020";"LinkedIn";"Finance";"Finance Officer";"Hamburg";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-05-02";"2025-05-07";"2025-05-10";"";"";"Rejected After Interview";"Skills Mismatch";60000.0;0.0;"5";"8";"";"";5;3;0;0;0;1;1;0;0
"C02073";"J013";"Employee Referral";"Finance";"Finance Officer";"Remote";"PhD";"5-7 years";"Daniel Weber";"2024-07-30";"2024-08-01";"";"";"";"Rejected After Screening";"Insufficient Experience";45500.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
"C02074";"J011";"Recruitment Agency";"Operations";"Operations Analyst";"Stuttgart";"Bachelor";"2-4 years";"Laura Becker";"2024-12-18";"2024-12-21";"2025-01-02";"";"";"Rejected After Interview";"Skills Mismatch";64500.0;0.0;"3";"15";"";"";3;12;0;0;0;1;1;0;0
"C02075";"J021";"Employee Referral";"Marketing";"Marketing Analyst";"Munich";"Bachelor";"2-4 years";"Laura Becker";"2025-04-03";"";"";"";"";"Rejected at Application";"No Response";68000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02076";"J013";"Company Website";"Operations";"Operations Analyst";"Karlsruhe";"Bachelor";"2-4 years";"David Müller";"2025-12-10";"";"";"";"";"Rejected at Application";"Insufficient Experience";63500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02077";"J014";"University/Career Fair";"Finance";"Finance Officer";"Berlin";"Bachelor";"5-7 years";"Daniel Weber";"2026-01-21";"";"";"";"";"Rejected at Application";"Incomplete Application";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02078";"J014";"Company Website";"Customer Support";"Customer Success Associate";"Stuttgart";"Bachelor";"5-7 years";"Sophie Hoffmann";"2024-11-23";"";"";"";"";"Rejected at Application";"Insufficient Experience";51000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02079";"J008";"Social Media";"Technology";"Data Analyst";"Frankfurt";"Bachelor";"5-7 years";"Daniel Weber";"2024-11-12";"2024-11-19";"";"";"";"Rejected After Screening";"Insufficient Experience";53000.0;0.0;"7";"";"";"";7;0;0;0;0;1;0;0;0
"C02080";"J004";"University/Career Fair";"Customer Support";"Customer Support Specialist";"Hamburg";"Master";"2-4 years";"Daniel Weber";"2024-08-14";"";"";"";"";"Rejected at Application";"Position Filled";35000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02081";"J025";"Employee Referral";"Marketing";"Marketing Analyst";"Munich";"Master";"5-7 years";"Anna Schmidt";"2026-03-27";"2026-04-02";"2026-04-13";"";"";"Rejected After Interview";"Salary Expectations";42500.0;0.0;"6";"17";"";"";6;11;0;0;0;1;1;0;0
"C02082";"J003";"LinkedIn";"Marketing";"Marketing Coordinator";"Hamburg";"Bachelor";"5-7 years";"Maria Keller";"2024-04-27";"";"";"";"";"Rejected at Application";"Not Eligible";54500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02083";"J010";"University/Career Fair";"Marketing";"Digital Marketing Specialist";"Stuttgart";"Master";"8-10 years";"Michael Wagner";"2024-03-25";"";"";"";"";"Rejected at Application";"Incomplete Application";52000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02084";"J021";"Indeed";"Finance";"Accountant";"Remote";"Bachelor";"0-1 years";"Daniel Weber";"2025-01-24";"";"";"";"";"Rejected at Application";"No Response";68000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02085";"J004";"Indeed";"Sales";"Business Development Representative";"Hamburg";"Bachelor";"8-10 years";"Anna Schmidt";"2024-12-25";"";"";"";"";"Rejected at Application";"Position Filled";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02086";"J020";"Company Website";"Marketing";"Marketing Analyst";"Munich";"Master";"5-7 years";"Laura Becker";"2024-09-17";"2024-09-20";"";"";"";"Rejected After Screening";"Insufficient Experience";62000.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C02087";"J022";"Indeed";"Sales";"Sales Executive";"Stuttgart";"Master";"5-7 years";"Anna Schmidt";"2025-02-05";"";"";"";"";"Rejected at Application";"Position Filled";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02088";"J020";"LinkedIn";"Finance";"Financial Analyst";"Frankfurt";"PhD";"2-4 years";"Michael Wagner";"2026-06-21";"2026-06-27";"2026-07-08";"2026-07-10";"";"Offer Declined";"Accepted Another Offer";50000.0;0.0;"6";"17";"19";"";6;11;2;0;0;1;1;1;0
"C02089";"J010";"LinkedIn";"Technology";"Data Analyst";"Berlin";"Master";"5-7 years";"Sophie Hoffmann";"2024-09-01";"";"";"";"";"Rejected at Application";"Incomplete Application";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02090";"J001";"Recruitment Agency";"Human Resources";"HR Coordinator";"Stuttgart";"PhD";"2-4 years";"Michael Wagner";"2025-07-11";"2025-07-18";"2025-07-27";"2025-07-31";"2025-08-21";"Hired";"";41500.0;5579.0;"7";"16";"20";"41";7;9;4;21;41;1;1;1;1
"C02091";"J027";"Employee Referral";"Operations";"Supply Chain Specialist";"Remote";"High School";"5-7 years";"Anna Schmidt";"2025-10-26";"2025-10-29";"2025-11-06";"";"";"Rejected After Interview";"Skills Mismatch";52500.0;0.0;"3";"11";"";"";3;8;0;0;0;1;1;0;0
"C02092";"J010";"Job Board";"Operations";"Operations Coordinator";"Berlin";"High School";"2-4 years";"Laura Becker";"2026-06-24";"2026-06-27";"2026-06-30";"2026-07-09";"2026-07-28";"Hired";"";53500.0;6484.0;"3";"6";"15";"34";3;3;9;19;34;1;1;1;1
"C02093";"J025";"University/Career Fair";"Marketing";"Marketing Coordinator";"Remote";"Bachelor";"2-4 years";"Maria Keller";"2026-02-16";"2026-02-19";"";"";"";"Rejected After Screening";"Skills Mismatch";50500.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C02094";"J006";"Indeed";"Marketing";"Digital Marketing Specialist";"Pforzheim";"Master";"2-4 years";"Anna Schmidt";"2025-09-26";"2025-09-29";"2025-10-09";"";"";"Rejected After Interview";"Skills Mismatch";60000.0;0.0;"3";"13";"";"";3;10;0;0;0;1;1;0;0
"C02095";"J005";"Recruitment Agency";"Sales";"Sales Executive";"Munich";"High School";"8-10 years";"Daniel Weber";"2026-01-26";"";"";"";"";"Rejected at Application";"Not Eligible";74000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02096";"J024";"Company Website";"Finance";"Financial Analyst";"Karlsruhe";"Bachelor";"8-10 years";"Maria Keller";"2026-02-12";"";"";"";"";"Rejected at Application";"Position Filled";45000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02097";"J029";"Indeed";"Operations";"Operations Analyst";"Karlsruhe";"PhD";"5-7 years";"Sophie Hoffmann";"2025-12-19";"";"";"";"";"Rejected at Application";"Insufficient Experience";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02098";"J026";"Social Media";"Human Resources";"HR Coordinator";"Stuttgart";"Master";"2-4 years";"Thomas Fischer";"2024-04-12";"2024-04-14";"2024-04-21";"2024-05-02";"2024-05-13";"Hired";"";49500.0;5008.0;"2";"9";"20";"31";2;7;11;11;31;1;1;1;1
"C02099";"J023";"Job Board";"Finance";"Accountant";"Stuttgart";"Bachelor";"2-4 years";"Anna Schmidt";"2024-10-31";"";"";"";"";"Rejected at Application";"Not Eligible";49000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02100";"J008";"LinkedIn";"Technology";"IT Support Specialist";"Berlin";"High School";"10+ years";"Maria Keller";"2025-09-22";"2025-09-28";"2025-10-06";"";"";"Rejected After Interview";"Position Filled";67500.0;0.0;"6";"14";"";"";6;8;0;0;0;1;1;0;0
"C02101";"J028";"University/Career Fair";"Human Resources";"HR Analyst";"Stuttgart";"Master";"8-10 years";"Daniel Weber";"2026-03-17";"";"";"";"";"Rejected at Application";"Not Eligible";42000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02102";"J021";"LinkedIn";"Finance";"Finance Officer";"Stuttgart";"PhD";"8-10 years";"Anna Schmidt";"2024-04-18";"";"";"";"";"Rejected at Application";"Position Filled";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02103";"J006";"Job Board";"Operations";"Operations Analyst";"Frankfurt";"Master";"5-7 years";"David Müller";"2026-06-22";"";"";"";"";"Rejected at Application";"Position Filled";58000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02104";"J004";"Employee Referral";"Technology";"Software Developer";"Berlin";"Bachelor";"5-7 years";"David Müller";"2024-05-13";"";"";"";"";"Rejected at Application";"Insufficient Experience";78000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02105";"J027";"LinkedIn";"Finance";"Accountant";"Berlin";"Bachelor";"2-4 years";"Anna Schmidt";"2024-06-28";"";"";"";"";"Rejected at Application";"Not Eligible";56500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02106";"J009";"University/Career Fair";"Technology";"IT Support Specialist";"Frankfurt";"Bachelor";"2-4 years";"Laura Becker";"2024-03-11";"";"";"";"";"Rejected at Application";"Not Eligible";84000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02107";"J023";"Company Website";"Sales";"Account Executive";"Karlsruhe";"Master";"8-10 years";"Sophie Hoffmann";"2025-08-13";"";"";"";"";"Rejected at Application";"Insufficient Experience";63500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02108";"J005";"LinkedIn";"Operations";"Supply Chain Specialist";"Frankfurt";"Master";"2-4 years";"Laura Becker";"2025-07-22";"";"";"";"";"Rejected at Application";"Incomplete Application";50000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02109";"J009";"Recruitment Agency";"Human Resources";"Recruitment Specialist";"Frankfurt";"Master";"0-1 years";"Maria Keller";"2026-03-08";"2026-03-10";"";"";"";"Rejected After Screening";"Not Eligible";43000.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
"C02110";"J009";"Recruitment Agency";"Technology";"Software Developer";"Karlsruhe";"Bachelor";"8-10 years";"Anna Schmidt";"2025-08-16";"2025-08-24";"2025-09-04";"";"";"Rejected After Interview";"Position Filled";56500.0;0.0;"8";"19";"";"";8;11;0;0;0;1;1;0;0
"C02111";"J009";"Company Website";"Customer Support";"Support Team Lead";"Stuttgart";"High School";"8-10 years";"Anna Schmidt";"2024-03-18";"";"";"";"";"Rejected at Application";"No Response";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02112";"J021";"Recruitment Agency";"Sales";"Business Development Representative";"Remote";"Master";"2-4 years";"David Müller";"2024-09-21";"";"";"";"";"Rejected at Application";"Incomplete Application";53500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02113";"J028";"LinkedIn";"Sales";"Sales Executive";"Stuttgart";"Master";"5-7 years";"Michael Wagner";"2024-11-08";"";"";"";"";"Rejected at Application";"Position Filled";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02114";"J028";"Indeed";"Operations";"Supply Chain Specialist";"Karlsruhe";"Bachelor";"0-1 years";"Sophie Hoffmann";"2026-03-27";"";"";"";"";"Rejected at Application";"Incomplete Application";51000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02115";"J023";"Employee Referral";"Marketing";"Digital Marketing Specialist";"Karlsruhe";"Master";"2-4 years";"David Müller";"2025-10-16";"";"";"";"";"Rejected at Application";"Insufficient Experience";54500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02116";"J007";"LinkedIn";"Customer Support";"Support Team Lead";"Remote";"Bachelor";"2-4 years";"Thomas Fischer";"2026-04-22";"";"";"";"";"Rejected at Application";"Position Filled";42000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02117";"J029";"Company Website";"Human Resources";"Recruitment Specialist";"Munich";"Master";"5-7 years";"Michael Wagner";"2026-01-19";"";"";"";"";"Rejected at Application";"Incomplete Application";41500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02118";"J017";"Job Board";"Sales";"Business Development Representative";"Remote";"Master";"2-4 years";"Daniel Weber";"2026-01-04";"";"";"";"";"Rejected at Application";"No Response";46000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02119";"J017";"University/Career Fair";"Finance";"Finance Officer";"Hamburg";"High School";"8-10 years";"Michael Wagner";"2025-02-04";"";"";"";"";"Rejected at Application";"Position Filled";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02120";"J022";"Company Website";"Sales";"Account Executive";"Berlin";"Master";"0-1 years";"Sophie Hoffmann";"2025-07-24";"2025-07-30";"";"";"";"Rejected After Screening";"Salary Expectations";50000.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C02121";"J024";"Company Website";"Human Resources";"HR Coordinator";"Stuttgart";"Bachelor";"0-1 years";"Laura Becker";"2025-11-30";"2025-12-08";"";"";"";"Rejected After Screening";"Not Eligible";62000.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C02122";"J029";"Job Board";"Technology";"BI Analyst";"Pforzheim";"Bachelor";"2-4 years";"Laura Becker";"2025-06-29";"";"";"";"";"Rejected at Application";"Position Filled";84500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02123";"J018";"University/Career Fair";"Customer Support";"Support Team Lead";"Hamburg";"PhD";"5-7 years";"Thomas Fischer";"2025-01-13";"";"";"";"";"Rejected at Application";"Not Eligible";55000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02124";"J019";"LinkedIn";"Customer Support";"Customer Support Specialist";"Remote";"Master";"10+ years";"Sophie Hoffmann";"2024-12-24";"2024-12-29";"2025-01-06";"2025-01-11";"";"Offer Declined";"Location";54500.0;0.0;"5";"13";"18";"";5;8;5;0;0;1;1;1;0
"C02125";"J023";"Company Website";"Finance";"Finance Officer";"Remote";"Bachelor";"2-4 years";"Laura Becker";"2026-04-08";"";"";"";"";"Rejected at Application";"Incomplete Application";50500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02126";"J008";"LinkedIn";"Customer Support";"Customer Success Associate";"Remote";"Master";"5-7 years";"Thomas Fischer";"2025-02-20";"2025-02-24";"2025-03-03";"2025-03-11";"2025-03-18";"Hired";"";49000.0;1846.0;"4";"11";"19";"26";4;7;8;7;26;1;1;1;1
"C02127";"J010";"LinkedIn";"Finance";"Accountant";"Berlin";"Bachelor";"0-1 years";"Thomas Fischer";"2024-12-26";"";"";"";"";"Rejected at Application";"Insufficient Experience";53000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02128";"J019";"Indeed";"Operations";"Operations Coordinator";"Munich";"Master";"0-1 years";"David Müller";"2024-05-08";"";"";"";"";"Rejected at Application";"Incomplete Application";49000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02129";"J002";"Employee Referral";"Marketing";"Marketing Coordinator";"Frankfurt";"Bachelor";"0-1 years";"Anna Schmidt";"2025-06-18";"2025-06-25";"2025-07-01";"";"";"Rejected After Interview";"Position Filled";40500.0;0.0;"7";"13";"";"";7;6;0;0;0;1;1;0;0
"C02130";"J010";"Recruitment Agency";"Finance";"Accountant";"Munich";"Bachelor";"0-1 years";"Michael Wagner";"2026-05-21";"";"";"";"";"Rejected at Application";"Incomplete Application";63500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02131";"J022";"Job Board";"Operations";"Operations Analyst";"Stuttgart";"Bachelor";"8-10 years";"Thomas Fischer";"2025-12-11";"2025-12-14";"";"";"";"Rejected After Screening";"Insufficient Experience";40000.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C02132";"J030";"Indeed";"Sales";"Business Development Representative";"Pforzheim";"PhD";"5-7 years";"Maria Keller";"2025-06-21";"";"";"";"";"Rejected at Application";"No Response";68500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02133";"J016";"Indeed";"Technology";"Software Developer";"Stuttgart";"Master";"8-10 years";"Thomas Fischer";"2024-11-04";"";"";"";"";"Rejected at Application";"Position Filled";59500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02134";"J012";"LinkedIn";"Operations";"Operations Analyst";"Stuttgart";"Bachelor";"8-10 years";"Sophie Hoffmann";"2024-12-12";"";"";"";"";"Rejected at Application";"Not Eligible";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02135";"J014";"LinkedIn";"Finance";"Financial Analyst";"Pforzheim";"Master";"8-10 years";"Maria Keller";"2025-02-19";"2025-02-24";"";"";"";"Rejected After Screening";"Skills Mismatch";50500.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C02136";"J021";"LinkedIn";"Sales";"Business Development Representative";"Berlin";"Bachelor";"2-4 years";"Maria Keller";"2024-07-02";"";"";"";"";"Rejected at Application";"No Response";62000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02137";"J017";"Social Media";"Technology";"Software Developer";"Frankfurt";"Bachelor";"0-1 years";"David Müller";"2025-11-07";"2025-11-12";"2025-11-24";"";"";"Rejected After Interview";"Failed Interview";76000.0;0.0;"5";"17";"";"";5;12;0;0;0;1;1;0;0
"C02138";"J001";"LinkedIn";"Finance";"Financial Analyst";"Frankfurt";"High School";"0-1 years";"Thomas Fischer";"2025-01-05";"";"";"";"";"Rejected at Application";"Position Filled";70000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02139";"J017";"Recruitment Agency";"Sales";"Account Executive";"Berlin";"Master";"0-1 years";"Sophie Hoffmann";"2026-01-12";"2026-01-22";"";"";"";"Rejected After Screening";"Salary Expectations";46500.0;0.0;"10";"";"";"";10;0;0;0;0;1;0;0;0
"C02140";"J013";"Indeed";"Technology";"Data Analyst";"Munich";"Bachelor";"2-4 years";"Thomas Fischer";"2024-06-02";"2024-06-06";"";"";"";"Rejected After Screening";"Salary Expectations";61500.0;0.0;"4";"";"";"";4;0;0;0;0;1;0;0;0
"C02141";"J022";"Company Website";"Operations";"Operations Coordinator";"Munich";"Bachelor";"0-1 years";"David Müller";"2024-02-15";"";"";"";"";"Rejected at Application";"No Response";61000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02142";"J027";"Job Board";"Sales";"Sales Executive";"Frankfurt";"Master";"5-7 years";"Thomas Fischer";"2025-12-28";"";"";"";"";"Rejected at Application";"Incomplete Application";41000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02143";"J029";"Job Board";"Marketing";"Marketing Coordinator";"Stuttgart";"High School";"2-4 years";"Maria Keller";"2024-03-08";"";"";"";"";"Rejected at Application";"Position Filled";53500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02144";"J019";"LinkedIn";"Technology";"Software Developer";"Frankfurt";"Bachelor";"5-7 years";"Michael Wagner";"2025-10-20";"";"";"";"";"Rejected at Application";"Position Filled";79500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02145";"J011";"Job Board";"Marketing";"Marketing Analyst";"Berlin";"PhD";"2-4 years";"Sophie Hoffmann";"2024-10-13";"2024-10-20";"";"";"";"Rejected After Screening";"Insufficient Experience";69500.0;0.0;"7";"";"";"";7;0;0;0;0;1;0;0;0
"C02146";"J014";"Indeed";"Sales";"Account Executive";"Karlsruhe";"Master";"2-4 years";"Daniel Weber";"2025-11-11";"";"";"";"";"Rejected at Application";"Incomplete Application";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02147";"J006";"Recruitment Agency";"Human Resources";"HR Analyst";"Hamburg";"Bachelor";"0-1 years";"David Müller";"2025-11-30";"";"";"";"";"Rejected at Application";"No Response";56500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02148";"J029";"LinkedIn";"Marketing";"Marketing Analyst";"Karlsruhe";"Bachelor";"5-7 years";"Maria Keller";"2025-09-16";"";"";"";"";"Rejected at Application";"Incomplete Application";65000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02149";"J026";"Company Website";"Sales";"Sales Executive";"Frankfurt";"Master";"8-10 years";"David Müller";"2025-01-04";"";"";"";"";"Rejected at Application";"No Response";74500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02150";"J026";"Employee Referral";"Sales";"Business Development Representative";"Remote";"High School";"5-7 years";"Laura Becker";"2026-03-26";"2026-03-30";"2026-04-04";"";"";"Rejected After Interview";"Failed Interview";42000.0;0.0;"4";"9";"";"";4;5;0;0;0;1;1;0;0
"C02151";"J010";"University/Career Fair";"Operations";"Supply Chain Specialist";"Berlin";"Master";"10+ years";"Laura Becker";"2025-03-11";"";"";"";"";"Rejected at Application";"Not Eligible";65500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02152";"J010";"University/Career Fair";"Sales";"Account Executive";"Frankfurt";"Bachelor";"2-4 years";"Maria Keller";"2024-06-15";"";"";"";"";"Rejected at Application";"Position Filled";55500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C02153";"J026";"Indeed";"Customer Support";"Customer Support Specialist";"Frankfurt";"Master";"8-10 years";"Daniel Weber";"2025-07-24";"";"";"";"";"Rejected at Application";"Position Filled";35000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
